Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,023000,2022,09,58.8,N
IDCJAC0001,023000,2022,10,58.0,N
IDCJAC0001,023000,2022,11,91.8,N
IDCJAC0001,023000,2022,12,11.2,N
IDCJAC0001,023000,2023,01,17.4,Y
IDCJAC0001,023000,2023,02,17.6,Y
IDCJAC0001,023000,2023,03,34.2,N
IDCJAC0001,023000,2023,04,66.2,N
IDCJAC0001,023000,2023,05,72.4,N
IDCJAC0001,023000,2023,06,124.8,N
IDCJAC0001,023000,2023,07,45.8,Y
IDCJAC0001,023000,2023,08,38.8,Y
IDCJAC0001,023000,2023,09,24.8,N
IDCJAC0001,023000,2023,10,11.6,N
IDCJAC0001,023000,2023,11,60.6,N
IDCJAC0001,023000,2023,12,73.4,N
IDCJAC0001,023000,2024,01,61.2,N
IDCJAC0001,023000,2024,02,0.0,N
IDCJAC0001,023000,2024,03,3.0,N
IDCJAC0001,023000,2024,04,12.0,N
